tcp,speaker,count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12155,beauford,4155,lodam,1822,rawbone,1514,justice,1423,belfare,1334,millicent,1262,gratiana,1085,marwood,1046,captain,1026,isaac,853,jane,560,haver,459,cardona,441,camelion,399,keeper,194,physician,121,surgeon,65,servant,62,officer,28,unassigned,13,omnes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12154,sciarrha,4321,lorenzo,4091,amidea,1818,duke,1784,depazzi,1723,cosmo,1213,rogero,969,pisano,792,florence,545,petruchio,476,oriana,371,alexander,132,unassigned,101,morosa,101,lust,96,alonso,41,frederico,22,,21,xxxx_1,19,servant,17,xxxx_2,16,all,15,1_gentleman,13,gentleman,6,xxxx_5,6,xxxx_4,2,xxxx_3,2,2_gentleman,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12152,gasparo,2942,infortunio,2784,gorgon,2537,bubulcus,2521,jenkin,2140,rufaldo,1891,antonio,1553,selina,1503,cornelio,1136,hilaria,344,felice,303,gentleman,180,1_shepherd,156,ingeniolo,152,jocarello,150,delia,135,medulla,131,shepherdess,112,unassigned,63,oldman,62,clark,53,oldman_son,48,servant,48,2_shepherd,48,clerk,47,echo,32,3_shepherd,17,all,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12151,archimagus,1909,rodamant,1879,patrick,1735,emeria,1642,leogarius,1475,corybreus,1455,bard,1301,conallus,894,milcho,751,ferochus,606,dichu,427,ethne,398,fedella,283,2_soldier,217,coribreus,203,unassigned,164,victor,147,xxxx_2,142,endarius,139,queen,136,1_soldier,134,priest,95,xxxx_1,86,multiple,78,servant,75,omnes,9,prince,7,xxxx_3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12150,king,3237,montalto,3089,domitilla,2419,bombo,1658,duke,1470,riviero,815,octavio,784,theodosia,695,guido,646,simphorosa,636,jacamo,245,aloisio,148,andrugio,138,unassigned,118,alexio,82,pietro,27,courtier,13,servant,6,both,5,multiple,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12149,pyrocles,3133,musidorus,2391,dametas,2191,gynecia,1381,pamela,1269,philonax,1214,basilius,1156,philoclea,917,captain,769,mopsa,720,euarchus,636,miso,293,thumbe,284,xxxx_2,243,xxxx_3,221,caladoulus,156,simpathus,145,unassigned,78,xxxx_4,70,xxxx_1,25,calodoulus,25,rebel,22,miller,16,messenger,8,omnes,7,shepherd,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12148,borgia,3238,pisauro,2287,mercutio,1897,pimponio,1862,duchess,1623,ursini,1380,cornelia,1211,ferrara,1090,julio,846,ascanio,772,aurelio,524,duke,348,lucio,338,grutti,155,melinda,149,laura,117,pietro,98,1_servant,37,2_servant,27,,22,both,4,unassigned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12145,catalina,2377,antonio,2222,vilandras,1752,count,1409,sebastiano,1233,berinthia,1213,sharkino,1175,valasco,1170,diego,940,castabella,935,ansilva,895,montenegro,730,sforza,415,unassigned,407,mantaldo,154,servant_2,133,servant_3,97,servant_1,95,scarabeo,38,1_servant,12,servant,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12143,hippolito,4127,bellamente,3191,clariana,3069,bonaldo,1558,sebastian,1392,eubella,900,duke,849,page,284,servant,240,milena,171,groom,139,confidant,103,yyyy_2,95,courtier,73,fencer,64,unassigned,64,UNASSIGNED,22,fiddler,20,juggler,13,xxxx_3,12,yyyy_1,11,xxxx_2,6,xxxx_1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12142,celestina,4528,bornwell,2699,aretina,2578,alexander,2404,lord,1784,steward,1221,frederick,1200,littleworth,1144,decoy,930,haircut,629,sentlove,500,servant,202,mariana,123,isabella,72,secretary,61,gentlewoman,43,unassigned,39,both,7,UNASSIGNED,5,alexander A12142-littleworth,4,kickshaw,3,londoner,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12141,depazzi,2717,giotto,2565,contarini,1994,orseolo,1759,volterre,1584,comachio,1474,duchess,1466,laura,883,carintha,604,crispino,268,sancho,184,officer,113,pazzi,94,dandalo,86,all,13,servant,12,lords,2,unassigned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12140,caroll,4412,julietta,1852,bonavent,1715,fairfield,1696,lord,1664,tryer,1240,venture,1184,lacy,686,rider,600,page,382,servant,145,waiting-woman,42,frank,37,jocky,28,unassigned,19,omnes,17,xxxx_2,15,xxxx_1,13,milkmaid,10,xxxx_3,6,keeper,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12138,lodowick,3224,foscari,3025,dulcino,2221,jacomo,1994,grimundo,1969,duke,1591,cleona,1301,belinda,1087,piero,705,abbot,327,soranzo,299,astella,282,valentio,278,giotto,202,unassigned,114,servant,72,fabrichio,62,silvanus,57,leonora,36,1_lady,14,gentleman,10,butler,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12137,hazzard,4125,wilding,4110,barnacle,1734,beaumont,1348,mrs_wilding,1261,niece,1254,penelope,1147,hurry,1007,leonora,972,violante,865,page,695,acreless,182,sellaway,152,dwindle,130,littlestock,116,uncle,105,servant,90,keeper,45,drawer,27,fiddler,27,yyyy_2,26,unassigned,20,surgeon,20,boxkeeper,11,yyyy_1,7,probe,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12136,lord,3159,confident,2643,peregrine,2044,solitary,1432,jacintha,1378,bellamia,1378,pumicestone,1040,lady,798,captain,718,dormant,630,vainman,587,page,347,scrivener,300,plott,292,oldrat,265,lady_plott,102,sheriff,64,unassigned,44,woman,26,sir_walter_pregrine,25,both,13,officer,10,within,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12135,valerio,4067,horatio,2963,leontio,2846,duke,1698,ardelia,1409,bentivolio,1105,euphemia,1094,pallante,767,fiametta,709,silvio,178,aurelia,110,strozzi,101,multiple,88,macrina,59,scolopendra,53,lady,33,xxxx_1,26,ascanio,19,servant,17,officer,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12133,arcadius,1966,queen,1724,cassander,1555,polianus,1534,seleucus,1440,lisimachus,1019,sophia,936,demetrius,880,macarius,870,leonatus,829,eubulus,796,lisander,679,philocles,488,charilaus,264,antigonus,192,fortune,184,love,116,bishop,104,nestorius,77,servant,63,honour,55,omnes,33,fame,30,multiple,16,all,8,messenger,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12131,clod,1195,riches,1000,soldier,842,gettings,823,colonel,646,ingenuity,440,honesty,360,courtier,121,countryman,81,unassigned,54,UNASSIGNED,4,clerk,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12130,hornet,2508,close,2078,hartwell,1882,playfair,1567,bellamie,1421,startup,1326,frances,1226,cousin,825,nurse,645,niece,444,justice,283,doctor,237,countryman,233,clement,202,xxxx_1,156,lord_1,142,constable,98,war,74,within,66,servant,61,xxxx_2,59,yyyy_1,44,pursevant,42,xxxx_3,39,lord_3,18,lord_2,9,servant_2,9,omnes,9,scrivener,9,lords,4,unassigned,4,servant_1,3,officer,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12129,thornay,2626,gerard,2416,caperwit,2008,yongrave,1929,chrysolina,1715,simple,1672,aurelia,1515,goldsworth,1364,eugenia,1179,bird,636,woodhamore,567,mrs.,567,thump,373,servant,182,unassigned,20,dancer,12,omnes,6,maid,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12128,rolliardo,4620,duke,2619,bonamico,2187,dondolo,1745,morello,1726,eugenia,1414,fulvio,660,grutti,624,perenotto,589,servant,350,mardona,288,xxxx_1,280,xxxx_2,207,cassiano,200,xxxx_3,185,jupiter,157,orpiano,139,ambassador,117,catherina,92,fidelia,53,both,42,all,13,donella,11,ladies,10,multiple,10,courtier_1,9,dondolo A12128-grutti,8,gentleman,7,omnes,5,lady,3,dondolo A12128-dondolo,2,dondolo FA12128-grutti,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12127,bellina,3124,hubert,2756,king,2667,clown,1827,victoria,1074,eugenius,1045,yyyy_1,617,henerick,577,epidaurus,506,anthony,494,yyyy_2,292,damianus,206,bellizarius,173,omnes,171,cosmo,135,constable,116,angel,93,soldier,73,officer_2,28,xxxx_2,3,pagan,2,slaves,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12078,fleire,5137,piso,1541,florence,1353,sparke,1108,fromaga,871,petoune,854,nan,825,ruffel,772,susan,739,felecia,688,knight,547,alvino,274,gentleman,224,unassigned,189,caius,149,servant,102,lord,48,b,34,messenger,30,jailor,26,mittimus,14,2_judges,13,ambo,10,both,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12074,knight,3675,wages,3076,lady,2782,slack,2318,nan,1698,mrs_correction,1345,nucome,1326,correction,1014,lord,914,unassigned,767,peg,764,old_lord,605,young_lord,546,captain,378,cupid,205,venter,140,boy,116,servant,107,exhibition,65,xxxx_2,34,king,32,xxxx_1,26,xxxx_4,13,xxxx_3,10,pege,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12030,husband,2155,wife,1208,master,513,sam,367,gentleman,358,servant,199,knight,176,oliver,144,ralph,102,son,86,maid,61,yyyy_1,60,gentleman_1,60,gentleman_4,53,ambo,34,gentleman_2,29,unassigned,19,1_servant,16,servant_1,13,gentleman_3,8,all,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12023,flowerdale,3363,lancelot,2764,father,2167,oliver,1276,luce,1045,uncle,873,civet,687,unassigned,678,weathercock,677,arthur,601,delia,476,frances,353,artichoke,271,daffidill,228,citizen,81,rafe,72,ruffian,66,artichoake,46,drawer,42,soldier,34,frank,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11909_10,deianira,3693,hercules,3252,philoctetes,1822,hyllus,1779,nurse,1476,alcmena,1020,deianeira,568,chorus,236,unassigned,70,nuntius,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11909_09,nero,1551,octavia,1248,seneca,828,chorus,767,nurse,711,nutrix,616,poppea,364,nuntius,251,praefectus,127,unassigned,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11909_08,eurybates,2308,clytemnestra,2203,cassandra,1013,nutrix,598,chorus,589,aegistus,541,electra,462,strophilus,163,agamemnon,163,aegisthus,65,unassigned,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11909_07,medea,5758,jason,659,creon,506,nutrix,354,messenger,122,chorus,32,unassigned,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11909_06,andromache,3250,ulysses,1163,hecuba,1063,nuntius,857,agamemnon,856,talthybius,354,pyrrhus,302,helena,300,woman,295,senex,170,calchas,162,messenger,96,chorus,23,pyrrhus),10,astianax,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11909_05,oedipus,4276,creon,2308,missing,1754,jocasta,541,manto,533,tiresias,527,senex,477,phorbas,136,chorus,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11909_04,nurse,3561,phaedra,2912,chorus,2536,theseus,2111,hippolytus,1749,messenger,396,nuntius,23,phaedrda,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11909_03,oedipus,4121,jocasta,3256,antigone,1335,polynices,549,nuntius,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11909_02,megaera,2748,missing,1949,thyestes,1918,atreus,1867,tantalus,350,servant,312,phylisthenes,228,chorus,148,messenger,145,unassigned,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11909_01,hercules,2242,theseus,2097,amphitrion,1815,missing,1214,megaera,978,lycus,808,unassigned,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11435,anne,2363,young_bateman,1764,clifton,1701,ursula,1688,boote,1147,joshua,1087,grey,1000,old_bateman,954,midwife,918,bateman,773,prattle,760,queen,473,ghost,390,magpy,371,arguile,310,mortigue,289,ball,281,crosse,272,monlucke,172,germane,154,miles,123,barren,108,doysells,95,trumball,83,long-tongue,37,unassigned,32,omnes,18,english_lords,12,shoemaker,8,french_lords,8,marmaduke,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11265,cromwell,3292,hodge,1370,gardiner,1081,bagot,975,friskiball,800,bedford,662,governor,533,bowser,388,mrs_banister,363,old_cromwell,362,xxxx_2,333,banister,330,norfolk,325,xxxx_1,318,chorus,297,hales,256,halberdier,240,wolsey,213,seely,199,messenger,193,suffolk,143,more,119,wife,84,friar,74,2_witness,42,lieutenant,33,sergeant,21,post,21,1_witness,15,both_witnesses,9,citizen,7,usher,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11264,pie-boord,5091,godfrey,1978,captain,1976,widow,1631,edmund,1131,nicholas,819,moll,779,puttock,759,frailty,648,skirmish,583,noble,488,ravenshaw,407,corporal,382,penny-dub,329,muck-hill,313,gentleman,209,simon,175,frank,174,tipstaff,96,sheriff,67,servant,56,dogson,47,officer,30,unassigned,23,prisoners,16,keeper,13,multiple,11,both,9,john,5,all,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11262,locrine,2219,humber,2191,strumbo,1645,corineus,1315,thrasimachus,959,guendoline,953,brutus,901,albanact,760,estrild,745,sabren,467,ate,451,hubba,394,camber,382,unassigned,328,ghost,320,assarachus,281,trompart,143,captain,140,dorothy,133,segar,106,oliver,100,margery,68,soldier,45,alba_ghost,34,debon,31,page,30,madan,29,soldier_2,24,soldier_1,22,all,21,missing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11205,thyrsis,2331,mirtillus,1961,nerina,1704,sylvia,1680,euarchus,1614,cleander,1312,daphnis,1085,dorinda,983,charinus,950,hylas,870,montanus,619,delia,529,alcon,471,eubulus,352,yyyy_2,61,unassigned,42,yyyy_1,35,nuntius,32,silvia,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11155,julianus,2487,antonio,1756,roderigo,1628,jacques,1474,lazarillo,1420,jacinta,1328,lothario,1296,margaret,1043,dionysia,888,malaena,629,moor,381,unassigned,248,pedro,213,piamentelli,211,alonso,209,cob,207,fidella,130,mully,118,medina,84,cloveele,67,zacharia,57,jailor,39,servant,26,omnes,16,moors,5,anbo,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11153,stephen,4054,old_foster,2951,bruine,2027,robert,1831,foster,1613,clown,1588,widow,1538,wife,1206,lambskin,1103,jane,802,speedwell,650,king,424,unassigned,386,keeper,385,host,363,doctor,335,richard,229,george,204,jack,103,hugh,70,arundel,61,dick,48,joan,34,mountford,10,omnes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11152,crispianus,2356,barnabe,2268,maximinus,1880,shoemaker,1819,leodice,1780,winifrid,1305,sisly,1222,hugh,1109,dioclesian,1024,nurse,1017,queen,669,albon,599,amphiabel,580,elred,287,roderick,284,bassianus,267,allured,236,huldrick,184,lutius,168,angel,144,rutullus,115,offa,108,ralph,93,lord,85,captain,76,nuntius,66,xxxx_2,55,xxxx_4,52,roman,51,raphe,50,xxxx_1,33,both,24,xxxx_3,24,multiple,13,within,6,servant,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11151,bloodhound,2845,jarvis,2184,alexander,1999,sim,1803,tim,1627,widow,1525,randall,1440,moll,1297,antient,914,captain,591,lieutenant,420,maid,419,eare-jack,278,john,277,bawd,240,constable,136,sue,90,smith,84,mary,51,drawer,50,marmaduke,32,omnes,20,unassigned,19,bussy,18,unidentified,18,clown,14,watch,12,ambodexter,8,multiple,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11146,king,7713,william,3789,wolsey,1691,queen,1182,prince,846,gardiner,771,cranmer,709,cobbler,607,prickall,603,brandon,525,boneuet,500,unassigned,467,tye,434,compton,391,black_will,349,emperor,289,constable,234,lady_mary,222,campeus,206,1_watch,193,browne,189,queen_jane,176,patch,169,seymor,157,cumpton,146,1_priest,133,dudley,124,bonevet,114,paris,96,porter,80,grey,68,black-will,63,2_watch,62,cardinal,58,xxxx_2,51,count,42,rookesby,33,page,27,mary,25,1_prisoner,22,2_lady,20,dormouse,18,1_lady,17,guard,16,2_prisoner,14,mace_bearer,10,all,8,2_servant,8,1_servant,7,servant,6,countess,6,marquess,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11145,baltazar,3061,king,2871,medina,1746,onaelia,1658,queen,957,malateste,851,cardinal,803,cornego,653,poet,243,daenia,178,alba,105,carlo,60,sebastian,59,answer,51,cockadillio,51,question,47,alanzo,47,lopez,42,unassigned,42,omnes,31,valasco,15,roderigo,13,no,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A10730,richard,3448,king,3406,page,1606,shore,1033,stanley,955,queen,806,messenger,670,buckingham,668,rivers,542,citizen,499,lodwick,452,truth,418,oxford,391,gray,374,forest,325,catesby,287,terrill,280,morton,240,cardinal,220,richmond,216,elizabeth,216,york,200,ostler,183,hastings,166,marcus,162,lovell,159,unassigned,155,will,119,brokenbery,99,percivall,98,landoyse,95,servant,70,blunt,61,denton,53,report,50,hapce,48,poetry,44,banister,42,herald,34,vaughan,31,jacl,28,all,23,men,21,ghost,12,jane_shore,9,george,8,both,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
